usage_id,customer_id,feature_name,session_date,session_duration_seconds,usage_count,device,session_id
USG-002041,CUST-0211,webhooks,2024/02/16,830,189,mobile,SES-802376
USG-008613,CUST-0123,sandbox,2024-05-22,1336,64785,web,SES-627892
USG-000673,CUST-0113,api_access,2024-08-16,3575,61,API,SES-273557
USG-006943,CUST-0436,sso,2024-04-10,1374,118,Web,SES-316559
USG-001115,CUST-0139,webhooks,28/07/2025,-1,160,web,SES-323943
USG-003270,CUST-0398,team_management,2025/11/18,1394,5,MOBILE,SES-380524
USG-009883,CUST-0107,custm_reports,03/01/2025 00:00,5644,53,desktop,SES-866682
USG-004135,CUST-0285,dashboard,22-Jun-2024,3200,174,MOBILE,SES-844830
USG-002394,CUST-0293,white_label,2024-12-31T00:00:00,3497,189,,SES-382623
USG-002921,,api_access,2024-11-14,4662,118,Web,SES-513023
USG-004888,CUST-0257,white_label,02/02/2025,6008,39,,SES-319376
USG-007068,CUST-0163,sandbox,2024-01-12T00:00:00,2174,155,,SES-310422
USG-009494,CUST-0207,advanced_search,2025-10-01T00:00:00,3580,148,desktop,SES-557004
USG-009260,CUST-0352,api_acess,01/14/2024 00:00,1615,26,MOBILE,SES-187252
USG-004273,CUST-0377,integrations,19/10/2025,6292,197,desktop,SES-727576
USG-006682,CUST-0201,sandbox,2025-11-29T00:00:00,5160,25,web,SES-627170
USG-005393,CUST-0078,audit_log,04-Feb-2025,3188,128,desktop,SES-196944
USG-009196,CUST-0217,team_management,2025/03/16,6890,123,desktop,SES-784702
USG-009298,CUST-0197,data_pipeline,"May 31, 2025",1946,105,Desktop,SES-732647
USG-001782,CUST-0489,webhooks,"Jan 05, 2025",5914,92,mobile,SES-817769
USG-001913,CUST-0174,api_acess,2025/08/27,2002,8,desktop,SES-162985
USG-002073,CUST-0276,team_management,2024-03-10,5929,110,web,SES-394744
USG-001716,CUST-0002,integrations,23-Oct-2025,4603,196,Desktop,SES-394593
USG-006260,CUST-0078,analytics,2025/05/27,1397,9,mobile,SES-970129
USG-008626,CUST-0350,alerts,23/05/2025,3342,114,mobile,SES-161798
USG-007642,CUST-0028,bulk_export,2024-07-31T00:00:00,4788,152,,SES-692461
USG-003274,CUST-0160,api_access,"Oct 07, 2024",939,197,Desktop,SES-722286
USG-000260,CUST-0141,sandbox,07-26-2025,5045,165,web,SES-663178
USG-002419,CUST-0312,webhooks,2025-03-22,4912,95,Web,SES-116482
USG-000322,CUST-0242,sso,2025/02/27,4260,162,mobile,SES-463692
USG-005729,CUST-0046,webhooks,01-12-2025,5730,112,Web,SES-991440
USG-002941,CUST-0286,api_access,01-30-2024,6059,42,web,SES-940078
USG-000406,CUST-0197,alerts,2025-09-30,5782,69,Web,SES-181258
USG-007737,CUST-0446,integrations,2025/06/11,4695,127,mobile,SES-564207
USG-003786,CUST-0495,advanced_search,2024/04/08,3801,52,API,SES-448803
USG-004376,CUST-0324,dashboard,05/14/2024 00:00,7111,9,,SES-566918
USG-008934,CUST-0231,white_label,"Jan 05, 2025",5570,199,MOBILE,SES-985214
USG-006080,CUST-0131,analytics,02-17-2025,5630,27,web,SES-897575
USG-000873,CUST-0366,sso,"Feb 21, 2025",6217,147,Web,SES-122852
USG-001809,CUST-0273,sandbox,14/11/2025,2055,91,,SES-397517
USG-009163,CUST-0242,analytics,2024-09-14T00:00:00,756,82,mobile,SES-463432
USG-009538,CUST-0296,bulk_export,25-Jan-2025,78,109,api,SES-394392
USG-007906,CUST-0446,team_management,2025/12/18,3656,198,,SES-181227
USG-004831,CUST-0070,bulk_export,06-Apr-2024,5886,145,API,SES-165274
USG-004220,CUST-0386,sso,09/15/2024 00:00,3087,197,Web,SES-175452
USG-003876,CUST-0327,analytics,05/23/2024 00:00,5957,23,MOBILE,SES-396866
USG-006489,CUST-0467,alerts,10/28/2024 00:00,2212,50,mobile,SES-291851
USG-003641,CUST-0413,white_label,"Dec 26, 2025",4215,169,desktop,SES-319443
USG-000083,CUST-0397,team_management,24-Mar-2025,5702,200,desktop,SES-347165
USG-004855,CUST-0468,white_label,03-17-2024,5755,76,desktop,SES-324765
USG-003321,CUST-0145,analytics,2024-11-28,3576,136,MOBILE,SES-994244
USG-003229,CUST-0404,data_pipeline,23-Apr-2025,4069,170,api,SES-735559
USG-000568,CUST-0023,advanced_search,2024-06-09T00:00:00,1361,62,mobile,SES-556640
USG-003239,CUST-0465,data_pipeline,2024-11-15,5476,47,mobile,SES-253555
USG-005639,CUST-0238,data_pipeline,2024-12-25T00:00:00,1697,52,api,SES-188085
USG-000372,CUST-0064,analytics,2025/07/03,6405,57,Desktop,SES-453793
USG-006034,CUST-0001,automations,2024-03-05T00:00:00,768,61,API,SES-674419
USG-008020,CUST-0008,audit_log,29/12/2025,820,30,Web,SES-646611
USG-008762,CUST-0193,data_pipeline,2024-11-14,6506,135,api,SES-956018
USG-002139,CUST-0023,audit_log,"Sep 27, 2025",3800,51,Desktop,SES-830236
USG-004252,CUST-0101,api_access,2024-01-17,2750,137,web,SES-382993
USG-003684,CUST-0468,webhooks,"May 18, 2025",4354,19,api,SES-195856
USG-005507,CUST-0445,bulk_export,27/04/2025,4384,153,mobile,SES-486574
USG-003320,CUST-0376,alerts,20-May-2025,-120,127,API,SES-381281
USG-007854,CUST-0281,bulk_export,2024-04-11,3115,65,web,SES-454647
USG-001544,CUST-0448,bulk_exprot,04-03-2024,1354,49,MOBILE,SES-369417
USG-009472,CUST-0247,audit_log,06-05-2025,7168,175,web,SES-153253
USG-004297,CUST-0227,alerts,2025/11/26,1966,181,api,SES-550184
USG-000849,CUST-0212,sso,04/26/2025 00:00,990,179,,SES-347504
USG-006737,CUST-0425,dashboard,04/19/2024 00:00,112,89,web,SES-919614
USG-007125,CUST-0434,advanced_search,2025-05-14T00:00:00,5268,73,MOBILE,SES-985408
USG-003630,CUST-0089,custom_reports,2025-06-19,6769,102,web,SES-936237
USG-008694,CUST-0400,alerts,2024-10-23,6794,5,api,SES-582061
USG-006746,CUST-0472,analytics,2025/12/08,6165,190,mobile,SES-578240
USG-008673,CUST-0408,dashboard,19/09/2024,4924,172,,SES-897389
USG-009661,CUST-0065,advanced_search,2024/04/15,6619,117,API,SES-302873
USG-003079,CUST-0426,webhooks,2025-01-07,6313,83,MOBILE,SES-243130
USG-001299,CUST-0097,team_management,2025-04-23T00:00:00,3986,60,Desktop,SES-439047
USG-002300,CUST-0261,integrations,08-Dec-2024,4656,70,API,SES-421097
USG-000943,CUST-0256,integrations,2025-05-21T00:00:00,5100,5,MOBILE,SES-543643
USG-009598,CUST-0247,dashboard,2024-11-21,785,129,,SES-404432
USG-008545,CUST-0450,automations,11-Oct-2024,4666,40,MOBILE,SES-154630
USG-001377,CUST-0114,dashbaord,04/30/2024 00:00,6208,93,,SES-191088
USG-003325,CUST-0087,integrations,16/03/2024,6129,20,,SES-382211
USG-004352,CUST-0399,webhooks,2024-12-28T00:00:00,285,164,desktop,SES-230033
USG-003828,CUST-0448,team_management,2024-02-24T00:00:00,1905,30,MOBILE,SES-824886
USG-006832,CUST-0328,data_pipeline,11/01/2024 00:00,5080,48,,SES-428916
USG-004705,CUST-0012,dashboard,09/22/2025 00:00,4838,164,mobile,SES-292380
USG-003400,CUST-0158,analytics,2024/10/17,6052,19,Web,SES-728269
USG-007303,CUST-0451,sandbox,29-Apr-2025,2395,111,desktop,SES-654894
USG-000097,CUST-0466,advanced_search,11-Jul-2025,6477,61,api,SES-247650
USG-008760,CUST-0178,webhooks,08/07/2025 00:00,2675,146,desktop,SES-631965
USG-005461,CUST-0305,data_pipeline,06-04-2025,4507,135,api,SES-829126
USG-004746,CUST-0316,integrations,02/02/2025 00:00,3288,168,MOBILE,SES-977922
USG-007872,CUST-0323,bulk_export,"Dec 21, 2025",1921,166,MOBILE,SES-871723
USG-002604,CUST-0482,bulk_export,05/10/2025 00:00,529,116,desktop,SES-610203
USG-005149,CUST-0244,bulk_exprot,03/08/2024,2625,92,,SES-626465
USG-003638,CUST-0118,integrations,13-Aug-2025,5795,150,desktop,SES-103901
USG-000683,,data_pipeline,03/14/2024 00:00,3651,136,API,SES-486796
USG-004801,CUST-0257,sso,2024-08-08,3406,37,Desktop,SES-724431
USG-005940,CUST-0183,custom_reports,08/22/2025 00:00,2724,162,Desktop,SES-515203
USG-000036,CUST-0160,data_pipeline,2024-06-26T00:00:00,2957,92,MOBILE,SES-614562
USG-003597,CUST-0052,advanced_search,"Feb 02, 2025",4164,194,MOBILE,SES-866107
USG-005976,CUST-0417,team_management,2025/12/01,6255,171,web,SES-259763
USG-009241,CUST-0494,bulk_export,21/11/2024,4366,100,desktop,SES-142578
USG-001748,CUST-0062,sandbox,17/09/2025,2059,163,API,SES-659380
USG-000171,CUST-0153,dashboard,29-Aug-2025,3863,3,web,SES-697251
USG-002827,CUST-0138,team_management,09/04/2025 00:00,1236,36,desktop,SES-547404
USG-002489,,sandbox,28-Sep-2025,5418,157,MOBILE,SES-585413
USG-006371,CUST-0065,alerts,2025-07-27T00:00:00,2966,105,API,SES-573351
USG-005205,CUST-0351,white_label,2024-11-13T00:00:00,1096,145,MOBILE,SES-755693
USG-001401,CUST-0045,advanced_search,"Apr 02, 2024",5012,48,api,SES-561858
USG-009205,CUST-0420,team_management,2024-06-14T00:00:00,-120,96,api,SES-254106
USG-005847,CUST-0332,integrations,28-Jul-2025,2552,125,Web,SES-821499
USG-006694,CUST-0143,webhooks,2024/08/29,7052,131,Desktop,SES-560715
USG-006224,CUST-0054,automations,02/24/2024 00:00,5274,132,desktop,SES-131047
USG-005896,CUST-0041,advanced_search,2024-03-07T00:00:00,363,17,MOBILE,SES-761532
USG-004391,CUST-0441,white_label,"Oct 08, 2024",5229,188,Web,SES-167870
USG-004298,CUST-0339,bulk_export,08/12/2024,6833,91,api,SES-472083
USG-003336,,api_access,11/18/2025 00:00,761,145,,SES-788681
USG-008039,CUST-0338,sandbox,2024-02-19T00:00:00,6812,28,api,SES-190244
USG-002402,CUST-0093,audit_log,2024-09-28T00:00:00,5528,62273,api,SES-637728
USG-006449,CUST-0492,white_label,"Sep 13, 2024",3793,87,API,SES-417094
USG-004970,CUST-0499,data_pipeline,27/10/2024,1863,104,web,SES-229040
USG-005027,CUST-0216,analytics,2025/06/17,1251,3,desktop,SES-143564
USG-008785,CUST-0025,white_label,13-Apr-2025,358,33,web,SES-786001
USG-001225,CUST-0390,integrations,05-14-2024,1705,145,web,SES-685818
USG-001721,CUST-0343,api_access,"Oct 31, 2025",5311,104,,SES-683917
USG-003316,CUST-0189,team_management,2024-02-26,7176,91,desktop,SES-623022
USG-002632,CUST-0136,white_label,2024/01/08,2507,138,Web,SES-457552
USG-004314,CUST-0091,automations,2024-04-24,2485,106,mobile,SES-413156
USG-002479,CUST-0232,api_access,2024-06-14,3722,197,Desktop,SES-831725
USG-009920,CUST-0262,custom_reports,2025-03-22T00:00:00,7144,91,desktop,SES-188730
USG-009771,CUST-0086,sso,10/10/2025 00:00,1002,118,desktop,SES-793390
USG-006993,CUST-0447,advanced_search,08-09-2025,4004,179,api,SES-929153
USG-002122,CUST-0314,alerts,2024-05-16T00:00:00,1235,158,MOBILE,SES-978645
USG-006373,CUST-0194,dashboard,02-23-2024,387,81,API,SES-669298
USG-005038,CUST-0452,dashbaord,04-13-2024,501,26,mobile,SES-432076
USG-002930,CUST-0264,alerts,03/07/2024,3997,113,mobile,SES-981470
USG-009929,CUST-0079,white_label,07/14/2024 00:00,5326,158,api,SES-168570
USG-004899,CUST-0297,custom_reports,2025-08-22,4849,8,api,SES-297799
USG-002935,CUST-0304,webhooks,2025-06-29T00:00:00,7059,75,API,SES-530621
USG-007549,CUST-0275,integrations,02-Oct-2025,-120,132,web,SES-294304
USG-000712,CUST-0022,dashboard,15-Mar-2025,4972,105,Web,SES-535493
USG-004666,CUST-0191,api_access,02-15-2025,3407,185,,SES-525554
USG-002187,CUST-0131,bulk_export,2025-12-28T00:00:00,3276,149,MOBILE,SES-117973
USG-009699,CUST-0270,bulk_export,10-24-2024,1100,21,web,SES-287015
USG-007777,CUST-0060,custom_reports,2024/08/03,7023,9,API,SES-332215
USG-001119,,audit_logg,10-23-2025,6136,198,mobile,SES-937014
USG-005116,CUST-0251,sso,28-Jun-2024,1556,131,MOBILE,SES-829414
USG-007455,CUST-0358,sso,"Sep 06, 2025",1976,51,desktop,SES-970161
USG-004860,CUST-0497,team_management,"Jan 15, 2024",3337,180,web,SES-415696
USG-005214,CUST-0185,white_label,08/28/2025 00:00,610,3,mobile,SES-574473
USG-004320,CUST-0414,sandbox,"Oct 01, 2024",3906,157,,SES-293984
USG-006378,CUST-0008,bulk_export,2024/08/18,-1,158,MOBILE,SES-701738
USG-004601,CUST-0287,team_management,2025-07-04,5474,167,mobile,SES-120437
USG-006709,CUST-0416,sso,2025-08-24T00:00:00,6124,189,Desktop,SES-757433
USG-001911,CUST-0412,team_management,"Aug 30, 2024",5775,64,Desktop,SES-864384
USG-003203,CUST-0013,sso,2025/02/05,210,37,mobile,SES-957876
USG-009456,CUST-0199,white_label,2024-08-11,541,145,API,SES-132793
USG-006397,CUST-0314,api_access,08-25-2025,4601,189,mobile,SES-555410
USG-002023,CUST-0467,alerts,2025-08-21,805,58,desktop,SES-609927
USG-000866,CUST-0101,alerts,2025/12/03,6815,25,web,SES-856804
USG-003833,CUST-0063,audit_log,05/28/2025 00:00,2002,83,Web,SES-852351
USG-002362,CUST-0212,advanced_search,2025-10-13T00:00:00,1367,169,MOBILE,SES-485628
USG-007676,CUST-0434,api_access,2025-08-01T00:00:00,5735,147,desktop,SES-840600
USG-004089,CUST-0279,audit_log,07-06-2024,602,102,MOBILE,SES-501010
USG-007616,CUST-0213,white_label,01-09-2024,2168,49,,SES-549149
USG-006611,CUST-0037,api_access,04-08-2024,4362,195,api,SES-996504
USG-001300,CUST-0096,automations,05/14/2024 00:00,3429,74,api,SES-796003
USG-001705,CUST-0199,data_pipeline,2025/01/18,3646,115,api,SES-176707
USG-009072,CUST-0075,sandbox,2025-06-08T00:00:00,832,175,MOBILE,SES-851809
USG-004182,CUST-0220,bulk_export,07-07-2025,2017,8,,SES-720399
USG-001206,CUST-0385,audit_log,22-Dec-2024,6588,70,mobile,SES-227176
USG-004886,CUST-0315,analytics,30/03/2024,1340,149,web,SES-745903
USG-004723,CUST-0197,integrations,2025-02-11T00:00:00,5136,34,mobile,SES-134663
USG-002360,CUST-0212,bulk_export,2024/05/02,2375,163,Desktop,SES-461507
USG-003432,CUST-0171,alerts,08-02-2025,2388,196,web,SES-781652
USG-005667,CUST-0088,white_label,"Oct 06, 2025",4435,183,api,SES-179055
USG-001527,CUST-0162,api_acess,11-11-2024,5499,157,mobile,SES-866349
USG-001780,CUST-0350,data_pipeline,2024-06-05T00:00:00,24,19,,SES-812317
USG-008901,CUST-0238,automations,06-Mar-2024,3028,37,desktop,SES-861725
USG-005345,CUST-0462,analytics,12/13/2024 00:00,392,4,,SES-391801
USG-008842,CUST-0006,team_management,02/02/2025,3611,9,MOBILE,SES-582713
USG-003103,CUST-0467,alerts,11/02/2024 00:00,2522,57,MOBILE,SES-494394
USG-000368,CUST-0009,team_management,2024-08-12,4604,10,web,SES-397399
USG-002180,,advanced_search,2025-06-07,2004,136,api,SES-667557
USG-000046,CUST-0293,api_access,06-02-2024,2047,185,Desktop,SES-596660
USG-009116,CUST-0494,api_acess,2025/09/05,2089,6,desktop,SES-469158
USG-003989,CUST-0079,white_label,2025/12/28,1796,20,Web,SES-715606
USG-003544,CUST-0115,api_access,2024/03/21,6033,188,desktop,SES-883047
USG-007644,,dashboard,10/23/2025 00:00,3707,83,,SES-575189
USG-009986,CUST-0363,sandbox,04-19-2024,2856,11,,SES-787120
USG-002812,CUST-0156,api_acess,25-Jul-2024,283,45,web,SES-248395
USG-009965,CUST-0211,sandbox,03/13/2025 00:00,2059,122,mobile,SES-100564
USG-006225,CUST-0272,data_pipeline,"Jul 18, 2025",6096,192,Desktop,SES-593857
USG-005058,CUST-0228,advanced_search,"Feb 08, 2025",3622,140,Web,SES-399933
USG-002776,CUST-0013,sso,03/03/2024 00:00,1575,94,MOBILE,SES-528664
USG-005371,CUST-0275,analytics,03/03/2025 00:00,6956,30,web,SES-123421
USG-001726,CUST-0300,api_access,03-25-2025,4537,85,api,SES-473770
USG-008364,CUST-0089,advanced_search,2025-09-20T00:00:00,2039,92,desktop,SES-915260
USG-005600,CUST-0236,dashboard,2024/04/24,4044,21,desktop,SES-181942
USG-001805,CUST-0378,api_access,07/17/2024 00:00,22,17,MOBILE,SES-333163
USG-002524,CUST-0424,dashboard,"Feb 13, 2025",5178,60,MOBILE,SES-947257
USG-007101,CUST-0221,alerts,05/02/2025 00:00,1748,27,,SES-492950
USG-008005,CUST-0338,custom_reports,01/05/2024 00:00,5012,122,MOBILE,SES-988796
USG-005429,CUST-0459,team_management,10/11/2025 00:00,994,53,mobile,SES-763956
USG-000771,CUST-0123,data_pipeline,02/18/2024 00:00,420,104,,SES-133539
USG-007705,CUST-0474,automations,"May 23, 2024",6973,22,mobile,SES-452130
USG-002199,CUST-0043,audit_log,"Jan 05, 2025",5823,74,,SES-517801
USG-002502,CUST-0498,data_pipeline,"Oct 09, 2024",3397,176,Desktop,SES-112566
USG-006187,CUST-0040,dashboard,2024-08-07,2372,2,,SES-985015
USG-007402,CUST-0429,audit_logg,29-Jun-2024,2906,196,API,SES-639538
USG-001797,CUST-0433,bulk_export,07-24-2024,2471,124,Desktop,SES-398600
USG-008480,CUST-0160,white_label,"Apr 23, 2025",7052,80,Web,SES-927016
USG-001967,CUST-0289,alerts,12/01/2025,5920,189,api,SES-898558
USG-003922,CUST-0245,team_management,06/01/2024,2723,134,API,SES-847635
USG-000210,CUST-0310,audit_log,2024-06-30,0,150,MOBILE,SES-392599
USG-001438,CUST-0014,webhooks,2025-12-19,5705,168,api,SES-802276
USG-007849,CUST-0389,data_pipeline,2025/12/11,2189,47,API,SES-798706
USG-009616,CUST-0158,custom_reports,2024-08-05,0,106,desktop,SES-685323
USG-009544,CUST-0305,alerts,16-Jun-2025,5487,92,MOBILE,SES-383074
USG-003417,CUST-0209,api_access,31/08/2024,3589,34,desktop,SES-401777
USG-007921,CUST-0013,advanced_search,2024-01-30T00:00:00,4210,39,,SES-142679
USG-000353,CUST-0291,alerts,2024-12-12,2608,108,Web,SES-425818
USG-009001,CUST-0398,sandbox,2025-06-27,7159,143,web,SES-187161
USG-000574,CUST-0108,integrations,"Jul 07, 2025",4787,54,desktop,SES-668198
USG-000062,CUST-0397,custom_reports,02-13-2024,53,198,MOBILE,SES-920834
USG-008736,CUST-0058,alerts,2024/06/22,6673,1,web,SES-318499
USG-008415,CUST-0334,team_management,27/01/2025,2904,147,api,SES-743553
USG-007932,CUST-0473,data_pipeline,2024-03-19,4040,168,web,SES-600320
USG-000575,CUST-0459,team_management,22/09/2025,2408,183,desktop,SES-582740
USG-002855,CUST-0095,integrations,2025-10-18,6540,117,api,SES-870334
USG-000921,CUST-0140,sandbox,"Sep 29, 2025",2226,2,MOBILE,SES-907309
USG-002639,CUST-0388,sandbox,2025-08-07,5953,148,Desktop,SES-327035
USG-006892,CUST-0193,advanced_search,2025-07-27,778,180,api,SES-496955
USG-002611,CUST-0016,bulk_export,22-Jan-2024,357,196,web,SES-580905
USG-000498,CUST-0068,team_management,12/13/2024 00:00,1718,93,Web,SES-708101
USG-003385,CUST-0153,webhooks,2025-03-04,2495,172,API,SES-763370
USG-003165,CUST-0312,advanced_search,05/09/2025 00:00,4701,158,Desktop,SES-163290
USG-002175,CUST-0197,analytics,2024-04-23T00:00:00,6761,59,web,SES-189592
USG-000127,CUST-0249,api_access,08/09/2025,6619,57,MOBILE,SES-637234
USG-007126,CUST-0409,bulk_export,"Oct 10, 2025",3641,105,mobile,SES-635690
USG-005927,CUST-0128,bulk_export,"Dec 15, 2024",7112,35,Desktop,SES-542465
USG-009879,CUST-0474,bulk_export,03/01/2024 00:00,1009,2,desktop,SES-766659
USG-004481,CUST-0248,api_access,2025-04-17,5984,49,web,SES-131665
USG-006727,CUST-0214,api_access,12/12/2024,4165,117,API,SES-206916
USG-008558,CUST-0494,bulk_export,2024/05/17,6259,84,desktop,SES-988330
USG-005698,CUST-0448,analytics,2025/02/17,70,93,Desktop,SES-478016
USG-003233,CUST-0250,api_access,2025-11-14,3458,72,Web,SES-289180
USG-001848,CUST-0419,automations,"Mar 05, 2025",129,48,web,SES-820483
USG-007011,CUST-0174,custom_reports,2024-11-15,830,72,api,SES-504571
USG-006950,,bulk_export,19-Aug-2025,4059,38,Web,SES-206831
USG-004097,CUST-0404,bulk_export,2025-01-18T00:00:00,6458,44,web,SES-618534
USG-001011,CUST-0302,advanced_search,2025-02-24T00:00:00,894,30,mobile,SES-641752
USG-002664,CUST-0053,sandbox,2025-09-09,2582,21,MOBILE,SES-244971
USG-007122,CUST-0294,webhooks,10/16/2024 00:00,686,120,web,SES-943089
USG-004904,CUST-0030,bulk_export,2024/03/21,3340,90,desktop,SES-915480
USG-009427,CUST-0459,team_management,2024-01-28T00:00:00,3559,119,,SES-104493
USG-008222,CUST-0219,team_management,06-15-2024,7015,110,MOBILE,SES-308491
USG-004612,CUST-0453,data_pipeline,"Apr 08, 2024",1377,182,API,SES-213932
USG-000626,CUST-0204,audit_log,"Feb 24, 2025",5434,168,web,SES-694216
USG-008046,CUST-0195,api_access,2025-03-21,3395,84,desktop,SES-591395
USG-003021,CUST-0061,api_access,12/27/2024 00:00,1306,145,Web,SES-710925
USG-003889,CUST-0067,webhooks,04/15/2024 00:00,4749,61,Desktop,SES-688544
USG-007579,CUST-0140,team_management,01-07-2025,7103,39,API,SES-763550
USG-004710,,audit_log,2025-10-13,1940,35,Web,SES-315392
USG-001760,CUST-0192,dashboard,06-Dec-2025,3102,60,MOBILE,SES-788179
USG-006337,CUST-0473,custom_reports,"Oct 17, 2024",2308,175,,SES-692681
USG-003910,CUST-0116,webhooks,2025/09/29,229,110,,SES-362128
USG-009871,CUST-0141,analytics,2024-09-19,-120,18,Web,SES-299032
USG-006391,CUST-0246,sandbox,2025/10/01,3899,118,API,SES-810915
USG-000448,CUST-0200,advanced_search,"May 24, 2024",5598,6,Web,SES-424590
USG-004449,CUST-0482,audit_log,08-02-2025,1034,100,web,SES-385826
USG-007750,CUST-0119,analytics,"Jul 03, 2024",6187,49,api,SES-380775
USG-003778,CUST-0481,integrations,"Sep 28, 2025",5788,160,web,SES-843368
USG-007958,CUST-0097,alerts,"Apr 06, 2024",5279,99647,Web,SES-766155
USG-003491,CUST-0184,webhooks,2025-04-11T00:00:00,4509,155,desktop,SES-867084
USG-007299,CUST-0365,sso,2024-11-18T00:00:00,7168,167,API,SES-380854
USG-003687,CUST-0432,anaytics,2024-05-08T00:00:00,6715,199,mobile,SES-401842
USG-007487,CUST-0486,team_management,12/04/2024,1172,17,api,SES-588067
USG-009251,CUST-0003,dashboard,16/04/2025,305,67,,SES-307491
USG-003886,CUST-0139,data_pipeline,10/08/2024,4158,190,Web,SES-485875
USG-006105,CUST-0133,team_management,09/06/2024 00:00,5673,131,web,SES-573863
USG-001526,CUST-0216,sandbox,2025-12-05T00:00:00,4402,179,web,SES-421056
USG-005141,CUST-0097,custom_reports,09-08-2024,6071,106,mobile,SES-802164
USG-009359,CUST-0085,audit_log,09-11-2024,7030,127,web,SES-817434
USG-009200,CUST-0067,sso,2025-08-09,2601,122,MOBILE,SES-418518
USG-009512,CUST-0492,sandbox,2025/02/15,0,182,api,SES-501423
USG-000690,CUST-0230,api_access,2024-10-26,3788,178,,SES-545582
