invoice_id,customer_id,subscription_id,issue_date,due_date,subtotal,tax,total,paid_amount,payment_status,paid_date,payment_method,currency
INV-00796,CUST-0314,SUB-00789,"Oct 18, 2023",2023-12-17T00:00:00,USD 598.91,USD 29.95,USD 628.86,USD 628.86,paid,2024-03-16T00:00:00,credit_card,USD
INV-01131,CUST-0295,SUB-00092,2025-02-13,14/04/2025,261.71,34.02,295.73,162.35,partial,2025-04-21,wire,EUR
INV-00113,CUST-0087,SUB-00682,21-Aug-2025,05-Oct-2025,$740.25,$59.22,$799.47,$799.47,paid,"Dec 04, 2025",bank_transfer,EUR
INV-02541,CUST-0257,SUB-00753,2024/01/10,"Feb 24, 2024",USD 494.22,USD 49.42,USD 543.64,USD 543.64,paid,"Feb 23, 2024",credit_card,USD
INV-02206,CUST-0383,SUB-00239,2025/05/10,09-Jul-2025,$383.15,$68.97,$452.12,$452.12,paid,19-Jul-2025,wire,EUR
INV-02967,CUST-0361,SUB-00287,"Aug 29, 2022",10-13-2022,$971.26,$0.00,$971.26,$971.26,paid,"Nov 27, 2022",bank_transfer,USD
INV-00944,CUST-0223,SUB-00538,22/06/2022,21-Aug-2022,$134.65,$25.04,$158.89,$158.89,paid,2022-08-31,paypal,USD
INV-00498,CUST-0086,SUB-00145,16/03/2023,31-Mar-2023,USD 317.61,USD 0.00,USD 317.61,USD 317.61,paid,04/30/2023 00:00,PAYPAL,USD
INV-01439,CUST-0224,SUB-00471,10/06/2023 00:00,12/05/2023 00:00,$871.41,$21.48,$1028.26,$1028.26,paid,12/20/2023 00:00,paypal,USD
INV-00501,CUST-0246,SUB-00189,09-21-2024,2024/11/20,$711.24,$142.25,$853.49,$853.49,paid,"Nov 30, 2024",paypal,AED
INV-02050,CUST-0288,SUB-00462,31-Oct-2025,2025-11-15,$1006.86,$80.55,$1087.41,$1087.41,paid,2025/11/25,bank_transfer,USD
INV-00648,CUST-0465,SUB-00211,24/10/2025,"Nov 23, 2025",$1169.41,$227.43,$1227.88,$1227.88,paid,12-23-2025,bank_transfer,USD
INV-00654,CUST-0484,SUB-00123,02-09-2024,10-Mar-2024,$929.65,$0.00,$929.65,$929.65,paid,2024-05-09,paypal,GBP
INV-00929,CUST-0071,SUB-00276,"Dec 19, 2023",01/18/2024 00:00,$61.56,$8.00,$69.56,$69.56,paid,01-16-2024,bank_transfer,USD
INV-01438,CUST-0436,SUB-00775,27-Apr-2024,05/27/2024 00:00,USD 269.44,USD 53.89,USD 323.33,0.00,Overdue,null,Credit Card,EUR
INV-00639,CUST-0444,SUB-00069,14/01/2023,28-Feb-2023,537.10,0.00,537.10,537.10,paid,2023/03/30,,USD
INV-02381,CUST-0091,SUB-00348,04/10/2024 00:00,25/04/2024,$955.27,$0.00,$955.27,0,unpaid,N/A,paypal,EUR
INV-00064,CUST-0078,SUB-00405,26-Oct-2023,2023-12-25,932.24,127.92,932.24,932.24,paid,2024-02-23T00:00:00,bank_transfer,USD
INV-01358,CUST-0055,SUB-00135,2024/01/31,15/02/2024,$887.58,$0.00,$887.58,$887.58,paid,"Feb 18, 2024",,USD
INV-02787,CUST-0315,SUB-00429,2022-10-25,"Nov 09, 2022",$105.58,$0.00,$105.58,$105.58,paid,11/08/2022 00:00,Credit Card,USD
INV-00980,CUST-0310,SUB-00192,04-Nov-2024,2024-12-19,$925.91,$120.37,$1046.28,0.00,overdue,null,,EUR
INV-01588,CUST-0005,SUB-00787,01-02-2024,2024/03/02,EUR 1143.04,EUR 0.00,EUR 1143.04,EUR 1143.04,paid,04/01/2024 00:00,credit_card,USD
INV-01498,CUST-0422,SUB-00367,20/10/2022,2022-11-19,$211.01,$0.00,$211.01,$80.30,partial,"Nov 24, 2022",bank_transfer,USD
INV-01171,CUST-0416,SUB-00027,12-17-2024,2025-02-15,$983.97,$127.92,$1111.89,$1111.89,paid,03/02/2025 00:00,bank_transfer,GBP
INV-01099,CUST-0206,SUB-00168,04-09-2023,24-Apr-2023,$402.81,$110.48,$402.81,$402.81,paid,2023/06/23,paypal,USD
INV-01361,CUST-0043,SUB-00033,2024-07-16T00:00:00,2024-08-30,EUR 57.51,EUR 7.48,EUR 64.99,EUR 64.99,paid,"Sep 09, 2024",credit_card,GBP
INV-02491,CUST-0015,SUB-00363,2024-02-15T00:00:00,16/03/2024,$286.83,$57.37,$344.20,$344.20,paid,03-17-2024,Credit Card,USD
INV-02144,CUST-0210,SUB-00157,2023/07/06,20/08/2023,USD 444.07,USD 57.73,USD 501.80,USD 501.80,paid,08/30/2023 00:00,paypal,AED
INV-01181,CUST-0005,SUB-00686,2023-09-10,25-Sep-2023,566.55,73.65,640.20,640.20,paid,2023-09-28,credit_card,USD
INV-02484,CUST-0490,SUB-09158,11-Apr-2025,26/04/2025,503.29,0.00,503.29,503.29,paid,29-Apr-2025,paypal,USD
INV-00949,CUST-0357,SUB-00419,22/04/2025,2025/05/22,$117.40,$21.13,$138.53,$138.53,paid,2025/06/01,PAYPAL,GBP
INV-01490,CUST-0072,SUB-00075,"Sep 18, 2022",2022-10-18,$777.16,$0.00,$777.16,$693.77,partial,2022-10-24,wire,EUR
INV-01246,CUST-0286,SUB-00053,04-15-2025,"May 15, 2025",USD 1100.51,USD 198.09,USD 1298.60,USD 1298.60,paid,30/05/2025,,USD
INV-01847,CUST-0084,SUB-00365,2023/03/11,26-Mar-2023,$902.60,$162.47,$1065.07,$1065.07,paid,05-25-2023,credit_card,USD
INV-01234,CUST-0012,SUB-00765,05/03/2025,"Mar 20, 2025",$482.08,$24.10,$506.18,$506.18,paid,04/05/2025,Credit Card,GBP
INV-02035,CUST-0209,SUB-00404,05/10/2025,2025-11-04T00:00:00,AED 380.29,AED 30.42,AED 410.71,AED 410.71,paid,11/05/2025 00:00,wire,USD
INV-01838,CUST-0117,SUB-00175,2023/07/31,08/30/2023 00:00,USD 614.23,USD 0.00,USD 614.23,USD 614.23,paid,29-Aug-2023,,USD
INV-01968,CUST-0259,SUB-00194,2022-12-25,24/01/2023,1188.49,213.93,1402.42,1402.42,paid,01/22/2023 00:00,credit_card,GBP
INV-00801,CUST-0165,SUB-00455,2023-08-07T00:00:00,2023/10/06,$323.11,$32.31,$355.42,$355.42,paid,10-11-2023,paypal,USD
INV-02577,CUST-0244,SUB-00042,08-28-2023,"Sep 27, 2023",$263.10,$0.00,$263.10,0,overdue,,Credit Card,EUR
INV-00221,CUST-0250,SUB-00058,2022-06-09,"Aug 08, 2022",EUR 551.96,EUR 99.35,EUR 651.31,EUR 651.31,paid,08-06-2022,wire,GBP
INV-00555,CUST-0482,SUB-00151,2023-12-16,15/01/2024,$557.53,$44.60,$602.13,$602.13,paid,2024-01-18,credit_card,AED
INV-02047,CUST-0438,SUB-09582,2023-09-03,03/10/2023,$295.95,$59.19,$355.14,$355.14,paid,10-04-2023,wire,USD
INV-00760,CUST-0379,SUB-00124,2025/08/18,2025/09/17,$1169.54,$152.04,$1321.58,$1321.58,paid,09-27-2025,Credit Card,USD
INV-01231,CUST-0369,SUB-00643,2023-01-17,2023/02/16,EUR 302.71,EUR 0.00,EUR 302.71,EUR 302.71,paid,"Feb 19, 2023",Credit Card,AED
INV-01119,CUST-0294,SUB-00140,"May 28, 2023",06-27-2023,835.72,41.79,877.51,877.51,paid,07/12/2023 00:00,credit_card,USD
INV-01956,CUST-0092,SUB-00104,"Feb 08, 2025",23-Feb-2025,108.92,10.89,119.81,119.81,paid,2025-02-21T00:00:00,bank_transfer,AED
INV-01256,CUST-0101,SUB-00551,2025-07-30,29/08/2025,$859.38,$0.00,$859.38,$859.38,paid,"Aug 27, 2025",bank_transfer,AED
INV-01028,CUST-0097,SUB-00050,03-06-2023,2023/04/20,$410.75,$0.00,$410.75,$410.75,paid,2023-04-23T00:00:00,Credit Card,USD
INV-02501,CUST-0463,SUB-00058,2025/08/14,2025/09/13,$916.92,$119.20,$1036.12,$1036.12,paid,09-18-2025,paypal,USD
INV-01103,CUST-0087,SUB-00685,2025/04/05,20-May-2025,AED 91.46,AED 7.32,AED 98.78,AED 98.78,paid,"Jul 04, 2025",,AED
INV-00249,CUST-0206,SUB-00506,10/28/2023 00:00,27-Nov-2023,AED 969.69,AED 48.48,AED 1018.17,AED 1018.17,paid,2023/11/25,PAYPAL,AED
INV-02318,CUST-0233,SUB-00017,20-Mar-2024,2024-04-19T00:00:00,$ 379.12,$ 18.96,$ 398.08,$ 398.08,paid,2024-04-22T00:00:00,bank_transfer,USD
INV-02084,CUST-0019,SUB-00634,2025/05/23,22/07/2025,$176.54,$14.12,$190.66,$108.94,partial,21/08/2025,,AED
INV-01925,CUST-0208,SUB-00176,"Feb 07, 2023",2023-03-09T00:00:00,$731.37,$58.51,$789.88,$789.88,paid,2023/03/07,bank_transfer,GBP
INV-02143,CUST-0369,SUB-00037,11-Oct-2024,2024-11-10,387.90,48.39,418.93,418.93,paid,2024/11/13,wire,GBP
INV-00062,CUST-0280,SUB-00148,"Feb 14, 2023","Mar 31, 2023",$146.77,$11.74,$158.51,$158.51,paid,2023/03/31,wire,USD
INV-02005,CUST-0202,SUB-00456,28-Oct-2024,11-27-2024,$168.62,$8.43,$177.05,$177.05,paid,2024-12-02,bank_transfer,AED
INV-00139,CUST-0147,SUB-00361,23-Aug-2022,2022-09-22,$886.86,$0.00,$886.86,$886.86,paid,2022-11-06T00:00:00,wire,AED
INV-01395,CUST-0006,SUB-09096,13-Apr-2024,13-May-2024,480.25,38.42,518.67,518.67,paid,06/12/2024 00:00,paypal,GBP
INV-02164,CUST-0279,SUB-00338,2022-12-29,02-27-2023,$685.15,$68.52,$753.67,$753.67,paid,03/29/2023 00:00,PAYPAL,USD
INV-00375,CUST-0172,SUB-00288,"Jun 02, 2025",06-17-2025,$ 1091.20,$ 0.00,$ 1091.20,$ 1091.20,paid,"Jul 17, 2025",bank_transfer,USD
INV-02511,CUST-0018,SUB-00714,12-19-2023,17/02/2024,$605.68,$121.14,$726.82,$726.82,paid,02-20-2024,PAYPAL,USD
INV-01137,CUST-0339,SUB-00007,2022/11/09,12-09-2022,AED 977.84,AED 78.23,AED 1056.07,AED 1056.07,paid,2022/12/19,Credit Card,USD
INV-02183,CUST-0112,SUB-00579,10/14/2024 00:00,11-13-2024,EUR 667.65,EUR 86.79,EUR 754.44,EUR 754.44,paid,11-13-2024,wire,USD
INV-00408,CUST-0351,SUB-00692,07/11/2024,2024-12-07T00:00:00,$835.35,$108.60,$943.95,$943.95,paid,07-Mar-2025,wire,USD
INV-01599,CUST-0371,SUB-00517,"Jul 17, 2025",16/08/2025,$264.94,$0.00,$264.94,0,UNPAID,N/A,paypal,AED
INV-01952,CUST-0310,SUB-00263,10/04/2024,04-25-2024,$274.00,$49.32,$323.32,$323.32,paid,15-May-2024,Credit Card,USD
INV-01400,CUST-0071,SUB-00047,04-04-2023,2023-05-19,$ 535.16,$ 26.76,$ 561.92,$ 561.92,paid,2023-06-08T00:00:00,PAYPAL,USD
INV-01842,CUST-0465,SUB-00373,12/23/2024 00:00,02/21/2025 00:00,USD 97.94,USD 9.79,USD 107.73,USD 107.73,paid,03-03-2025,PAYPAL,USD
INV-00403,CUST-0074,SUB-00044,"Jun 25, 2022",09-Aug-2022,$678.10,$88.15,$766.25,,unpaid,,paypal,USD
INV-02139,CUST-0478,SUB-00100,2025/07/02,17-Jul-2025,USD 156.97,USD 31.39,USD 188.36,USD 188.36,paid,"Aug 31, 2025",paypal,USD
INV-01735,CUST-0407,SUB-00038,10-11-2025,10-Nov-2025,USD 726.71,USD 0.00,USD 726.71,USD 726.71,paid,09-Jan-2026,wire,EUR
INV-02811,CUST-0189,SUB-00404,22/10/2022,2022/11/06,$867.60,$156.17,$1023.77,$1023.77,paid,11/07/2022 00:00,paypal,USD
INV-00496,CUST-0384,SUB-00692,08-16-2024,2024-09-15T00:00:00,$ 690.30,$ 62.46,$ 724.82,$ 724.82,paid,10-05-2024,credit_card,USD
INV-01169,CUST-0251,SUB-00576,"Sep 14, 2023",14-Oct-2023,308.82,61.76,370.58,370.58,paid,"Dec 13, 2023",paypal,USD
INV-01928,CUST-0238,SUB-09231,"Feb 19, 2025",04/05/2025 00:00,EUR 806.01,EUR 40.30,EUR 846.31,EUR 846.31,paid,2025-04-10T00:00:00,Credit Card,GBP
INV-01218,CUST-0305,SUB-00583,"Oct 23, 2024","Nov 22, 2024",$235.15,$0.00,$235.15,,overdue,N/A,paypal,AED
INV-02193,CUST-0034,SUB-00040,01/08/2024,31/08/2024,352.26,0.00,352.26,352.26,paid,10/15/2024 00:00,wire,EUR
INV-01094,CUST-0304,SUB-00332,07-15-2022,09-13-2022,$299.10,$23.93,$323.03,$323.03,paid,2022-10-28T00:00:00,,USD
INV-00357,CUST-0499,SUB-00643,2022-10-01T00:00:00,10-16-2022,USD 136.06,USD 0.00,USD 136.06,USD 136.06,paid,2022/10/31,PAYPAL,USD
INV-01716,CUST-0158,SUB-00672,2023-06-21T00:00:00,08-20-2023,$ 472.40,$ 0.00,$ 472.40,$ 472.40,paid,19/10/2023,bank_transfer,EUR
INV-00464,CUST-0415,SUB-00684,09-14-2022,"Nov 13, 2022",$602.50,$0.00,$602.50,$602.50,paid,28/11/2022,bank_transfer,GBP
INV-02032,CUST-0057,SUB-00360,09/06/2024,2024-07-24,USD 655.95,USD 32.80,USD 688.75,USD 408.04,partial,2024/08/20,Credit Card,AED
INV-00296,CUST-0364,SUB-00613,08-17-2024,2024-10-16,$506.30,$0.00,$506.30,$506.30,paid,2025-01-14T00:00:00,Credit Card,GBP
INV-01534,CUST-0373,SUB-00790,20-Aug-2022,19-Oct-2022,$900.49,$162.09,$1062.58,$1062.58,paid,2022-11-18,paypal,USD
INV-00215,CUST-0482,SUB-00124,2025-01-08,22-Feb-2025,$1086.47,$195.56,$1282.03,$1023.83,partial,03-04-2025,wire,GBP
INV-02219,CUST-0406,SUB-09889,2025-12-23T00:00:00,2026-01-22T00:00:00,USD 204.02,USD 10.20,USD 214.22,USD 214.22,paid,21-Feb-2026,credit_card,USD
INV-01354,CUST-0093,SUB-00717,13-Mar-2023,04/12/2023 00:00,AED 67.72,AED 6.77,AED 74.49,AED 74.49,paid,06-11-2023,credit_card,GBP
INV-02260,CUST-0386,SUB-00694,2024-01-30,2024-03-30T00:00:00,$1119.18,$34.57,$1231.10,$1231.10,paid,09-Apr-2024,Credit Card,EUR
INV-00057,CUST-0446,SUB-00514,2025-01-30,2025-03-01T00:00:00,$1184.17,$94.73,$1278.90,$1278.90,paid,03/21/2025 00:00,bank_transfer,USD
INV-01481,CUST-0047,SUB-00221,06-Mar-2023,05-Apr-2023,$871.38,$87.14,$958.52,$958.52,paid,2023/04/05,,USD
INV-00800,CUST-0254,SUB-00730,2024/12/14,29-Dec-2024,$706.08,$0.00,$706.08,$706.08,paid,2025/02/12,bank_transfer,USD
INV-01635,CUST-0269,SUB-00013,23/03/2024,2024-04-22,$ 674.71,$ 121.45,$ 796.16,$ 796.16,paid,2024/07/21,credit_card,USD
INV-00741,CUST-0455,SUB-00224,2023-04-29,05/29/2023 00:00,AED 1063.43,AED 53.17,AED 1116.60,AED 1116.60,paid,2023-07-13T00:00:00,bank_transfer,USD
INV-02603,CUST-0400,SUB-00642,2023-06-15T00:00:00,"Jul 15, 2023",200.02,0.00,200.02,200.02,paid,07/15/2023 00:00,Credit Card,AED
INV-00844,CUST-0034,SUB-00228,19-Nov-2024,2024/12/19,EUR 283.40,EUR 51.01,EUR 334.41,EUR 334.41,paid,17-Dec-2024,paypal,GBP
INV-01223,CUST-0076,SUB-00155,01/11/2022,2022-12-01T00:00:00,AED 273.08,AED 21.85,AED 294.93,AED 294.93,paid,30-Jan-2023,wire,USD
INV-02209,CUST-0212,SUB-00022,17/12/2024,02-15-2025,$786.73,$62.94,$849.67,0,overdue,N/A,Credit Card,USD
INV-00793,CUST-0264,SUB-00789,2023-12-23T00:00:00,2024-01-22,638.79,114.98,753.77,753.77,paid,01-20-2024,credit_card,AED
INV-00632,CUST-0430,SUB-00549,11-03-2022,2022-11-18T00:00:00,169.20,0.00,169.20,169.20,paid,2022-11-16,wire,USD
INV-00960,CUST-0221,SUB-00638,01-05-2024,03-05-2024,$672.66,$87.45,$760.11,$760.11,paid,2024-03-20,PAYPAL,USD
INV-00758,CUST-0033,SUB-00289,"Jan 23, 2023",2023-02-22T00:00:00,$876.19,$113.90,$990.09,$990.09,paid,2023/03/09,wire,GBP
INV-00333,CUST-0042,SUB-00467,2023-06-06,07-06-2023,$378.77,$30.30,$409.07,$409.07,paid,07-04-2023,bank_transfer,AED
INV-02913,CUST-0115,SUB-00142,2023/03/01,"Mar 31, 2023",$280.28,$22.42,$302.70,$302.70,paid,"Mar 29, 2023",wire,AED
INV-01494,CUST-0217,SUB-00386,03-24-2023,"Apr 23, 2023",$376.62,$18.83,$395.45,$395.45,paid,"May 13, 2023",credit_card,GBP
INV-00767,CUST-0269,SUB-00233,2024-07-18T00:00:00,08/17/2024 00:00,$576.36,$0.00,$576.36,$576.36,paid,09/06/2024 00:00,,USD
INV-00209,CUST-0325,SUB-00496,2022-07-16T00:00:00,08-30-2022,$52.44,$0.00,$52.44,$52.44,paid,"Aug 31, 2022",Credit Card,USD
INV-01503,CUST-0171,SUB-00051,09/06/2024 00:00,10-06-2024,AED 42.50,AED 2.12,AED 44.62,AED 44.62,paid,2025-01-04T00:00:00,credit_card,GBP
INV-00531,CUST-0495,SUB-00355,12/03/2025 00:00,2026-01-02T00:00:00,USD 394.98,USD 19.75,USD 414.73,USD 414.73,paid,2026-01-17,credit_card,EUR
INV-02923,CUST-0202,SUB-00164,01-Feb-2025,2025-02-16,USD 1004.32,USD 180.78,USD 1185.10,USD 1185.10,paid,02/14/2025 00:00,PAYPAL,GBP
INV-01786,CUST-0164,SUB-00740,2025/05/12,06-11-2025,USD 717.47,USD 0.00,USD 717.47,USD 717.47,paid,2025-06-14T00:00:00,,USD
INV-01488,CUST-0031,SUB-00007,01-Nov-2023,"Dec 16, 2023",$1054.69,$0.00,$1054.69,$1054.69,paid,19/12/2023,Credit Card,AED
INV-01269,CUST-0111,SUB-00334,2022-11-01,01/12/2022,USD 253.37,USD 50.67,USD 304.04,USD 304.04,paid,2022-11-30,wire,USD
INV-02110,CUST-0282,SUB-00017,"Nov 22, 2023",2023/12/22,$317.30,$57.11,$374.41,$374.41,paid,21-Jan-2024,wire,AED
INV-00363,CUST-0372,SUB-00069,2022/12/02,01-16-2023,USD 560.64,USD 72.88,USD 633.52,USD 633.52,paid,2023-02-15,,USD
INV-01302,CUST-0451,SUB-00139,03/29/2025 00:00,2025-05-13T00:00:00,USD 1029.06,USD 0.00,USD 1029.06,USD 1029.06,paid,2025-05-14,,AED
INV-01763,CUST-0026,SUB-09439,2023/12/22,2024-01-06T00:00:00,USD 498.67,USD 89.76,USD 588.43,,Overdue,,PAYPAL,USD
INV-01624,CUST-0054,SUB-00726,04-02-2023,2023-05-02T00:00:00,AED 1007.41,AED 181.33,AED 1188.74,AED 985.81,partial,2023-05-15,bank_transfer,EUR
INV-02049,CUST-0195,SUB-00468,2022-11-05,2022-12-05,$ 710.59,$ 0.00,$ 710.59,$ 710.59,paid,12/08/2022 00:00,credit_card,USD
INV-00164,CUST-0037,SUB-00433,2024/04/04,2024/05/19,USD 197.91,USD 0.00,USD 197.91,USD 197.91,paid,17-Aug-2024,Credit Card,USD
INV-00436,CUST-0424,SUB-00103,09/21/2023 00:00,2023-10-21T00:00:00,$ 719.71,$ 93.56,$ 813.27,,unpaid,N/A,,USD
INV-02613,CUST-0283,SUB-00135,16/12/2023,2024-01-30,$444.44,$35.56,$480.00,$480.00,paid,2024/04/29,,USD
INV-00460,CUST-0037,SUB-00767,01-01-2025,"Feb 15, 2025",$1171.27,$117.13,$1288.40,$1288.40,paid,03-07-2025,wire,AED
INV-00336,CUST-0188,SUB-00753,"May 04, 2025",2025-05-19T00:00:00,EUR 260.05,EUR 33.81,EUR 293.86,EUR 293.86,paid,"Jul 03, 2025",bank_transfer,GBP
INV-02128,CUST-0280,SUB-00141,11/29/2024 00:00,"Dec 29, 2024",$627.45,$112.94,$740.39,$740.39,paid,27-Dec-2024,credit_card,USD
INV-02630,CUST-0160,SUB-00431,14/12/2024,2025/01/13,AED 833.87,AED 58.41,AED 875.56,AED 875.56,paid,16-Jan-2025,bank_transfer,USD
INV-02832,CUST-0138,SUB-00202,05/15/2025 00:00,30-May-2025,EUR 61.56,EUR 0.00,EUR 61.56,EUR 61.56,paid,"Jun 14, 2025",credit_card,USD
INV-00472,CUST-0391,SUB-00648,2023-02-06,08-Mar-2023,$872.77,$0.00,$872.77,$872.77,paid,18-Mar-2023,,USD
INV-00267,CUST-0411,SUB-00064,11-Nov-2025,2025-12-26,$370.57,$0.00,$370.57,$370.57,paid,12-27-2025,PAYPAL,GBP
INV-01016,CUST-0480,SUB-09015,07/19/2024 00:00,09-17-2024,USD 616.79,USD 61.68,USD 678.47,USD 678.47,paid,2024/09/16,paypal,USD
INV-01279,CUST-0153,SUB-09085,2022-08-19,10-03-2022,EUR 1149.96,EUR 115.00,EUR 1264.96,EUR 1264.96,paid,2022-10-04,,EUR
INV-02189,CUST-0445,SUB-09344,2023-12-15,2024-01-29T00:00:00,USD 1177.63,USD 117.76,USD 1295.39,USD 1295.39,paid,2024/02/08,credit_card,USD
INV-00524,CUST-0050,SUB-00588,"Apr 06, 2024",05/06/2024 00:00,USD 450.15,USD 0.00,USD 450.15,USD 450.15,paid,04/08/2024,paypal,USD
INV-00176,CUST-0475,SUB-00271,31-Oct-2023,2023/11/30,$636.02,$127.20,$763.22,$763.22,paid,2023-12-10T00:00:00,credit_card,USD
INV-02738,CUST-0342,SUB-00455,15/01/2025,"Feb 14, 2025",USD 233.02,USD 46.60,USD 279.62,USD 279.62,paid,2025-03-16T00:00:00,wire,USD
INV-02745,CUST-0264,SUB-00626,2022/11/02,2022-11-17T00:00:00,EUR 983.68,EUR 196.74,EUR 1180.42,EUR 1180.42,paid,2022-12-02T00:00:00,paypal,GBP
INV-01572,CUST-0222,SUB-00659,"Nov 21, 2025",01/20/2026 00:00,$965.44,$0.00,$965.44,,Overdue,N/A,wire,EUR
INV-02009,CUST-0113,SUB-00444,2023/04/15,2023-05-15,USD 1101.83,USD 88.15,USD 1189.98,USD 1189.98,paid,13/08/2023,credit_card,USD
INV-00011,CUST-0072,SUB-00762,26-May-2024,2024-06-25,$701.85,$140.37,$842.22,$842.22,paid,07-15-2024,bank_transfer,EUR
INV-00107,CUST-0091,SUB-09823,2022-07-13T00:00:00,12/08/2022,$319.65,$15.98,$335.63,,unpaid,,,EUR
INV-02600,CUST-0290,SUB-00419,2025/08/05,2025-08-20T00:00:00,USD 145.47,USD 14.55,USD 160.02,USD 160.02,paid,2025-08-19T00:00:00,PAYPAL,AED
INV-01646,CUST-0050,SUB-00444,2025-04-29,2025-05-14,USD 965.39,USD 173.77,USD 1139.16,USD 1139.16,paid,05/15/2025 00:00,wire,USD
INV-00431,CUST-0244,SUB-00780,15/09/2023,2023-11-14,$942.23,$169.60,$1111.83,0.00,Overdue,null,,AED
INV-02106,CUST-0205,SUB-00501,2024-09-05,20-Oct-2024,EUR 266.17,EUR 26.62,EUR 292.79,EUR 292.79,paid,19/10/2024,,AED
INV-01323,CUST-0042,SUB-00002,03/03/2024 00:00,2024-04-17,$ 1051.19,$ 210.24,$ 1261.43,$ 478.56,partial,"May 17, 2024",wire,USD
INV-00699,CUST-0395,SUB-00448,2025-08-07,2025-10-06T00:00:00,$726.15,$145.23,$871.38,$871.38,paid,07/10/2025,credit_card,AED
INV-02946,CUST-0076,SUB-00539,2022/09/02,2022-11-01,$475.24,$0.00,$475.24,$475.24,paid,12-31-2022,Credit Card,USD
INV-01214,CUST-0028,SUB-00270,2023/05/27,2023-07-26,USD 644.60,USD 51.57,USD 696.17,USD 696.17,paid,2023/09/24,paypal,USD
INV-02696,CUST-0445,SUB-00385,08-08-2024,07-Sep-2024,$451.39,$38.56,$510.07,$510.07,paid,2024-09-12,paypal,USD
INV-00737,CUST-0354,SUB-00671,16-Oct-2023,11/30/2023 00:00,$1179.43,$235.89,$1415.32,$1415.32,paid,2023-12-10,credit_card,USD
INV-02626,CUST-0174,SUB-00688,"Apr 18, 2024",18-May-2024,$284.13,$56.83,$340.96,$340.96,paid,2024/05/17,Credit Card,USD
INV-01915,CUST-0229,SUB-00002,17/06/2022,17-Jul-2022,$750.99,$60.08,$811.07,$811.07,paid,2022-10-15,PAYPAL,USD
INV-00435,CUST-0256,SUB-00338,2025/05/05,19/06/2025,$913.17,$164.37,$1077.54,$1077.54,paid,29/06/2025,bank_transfer,USD
INV-00933,CUST-0015,SUB-00287,2025-07-10T00:00:00,08/09/2025 00:00,AED 283.68,AED 22.69,AED 306.37,AED 306.37,paid,11-07-2025,bank_transfer,GBP
INV-01017,CUST-0497,SUB-09299,"Jun 20, 2025",2025-07-20,EUR 649.17,EUR 0.00,EUR 649.17,EUR 649.17,paid,04/08/2025,PAYPAL,USD
INV-00263,CUST-0424,SUB-00306,05/07/2022,04/08/2022,AED 246.73,AED 49.35,AED 296.08,AED 296.08,paid,08-05-2022,credit_card,USD
INV-02752,CUST-0151,SUB-00476,"Jan 25, 2023",2023-03-26T00:00:00,$1092.01,$0.00,$1092.01,$1092.01,paid,2023/04/15,bank_transfer,USD
INV-02397,CUST-0384,SUB-00254,11/23/2022 00:00,2023-01-07T00:00:00,$828.32,$66.27,$894.59,$894.59,paid,01-27-2023,Credit Card,USD
INV-00017,CUST-0027,SUB-00213,22/01/2023,02/21/2023 00:00,AED 195.22,AED 25.38,AED 220.60,AED 220.60,paid,03-08-2023,wire,USD
INV-02376,CUST-0443,SUB-00289,2025-04-14,"May 29, 2025",USD 324.37,USD 0.00,USD 324.37,USD 324.37,paid,2025/07/28,PAYPAL,EUR
INV-01465,CUST-0139,SUB-00709,22/10/2025,21/11/2025,EUR 49.52,EUR 0.00,EUR 49.52,EUR 49.52,paid,05-Jan-2026,wire,USD
INV-01270,CUST-0345,SUB-00435,2023-12-06,"Jan 05, 2024",$619.46,$155.21,$730.96,$730.96,paid,01/06/2024 00:00,,USD
INV-02374,CUST-0037,SUB-09861,2022-07-28,2022-09-11T00:00:00,$820.91,$41.05,$861.96,$861.96,paid,11-10-2022,wire,USD
INV-02529,CUST-0490,SUB-00066,2023-03-18T00:00:00,2023-04-02,$551.97,$0.00,$551.97,$551.97,paid,2023/04/07,Credit Card,GBP
INV-00079,CUST-0240,SUB-00762,16-Mar-2023,15/04/2023,$763.06,$0.00,$763.06,$763.06,paid,"Apr 15, 2023",bank_transfer,EUR
INV-01963,CUST-0239,SUB-00094,2023-08-03T00:00:00,09/17/2023 00:00,USD 818.98,USD 65.52,USD 884.50,USD 884.50,paid,09-20-2023,bank_transfer,GBP
INV-02863,CUST-0257,SUB-00012,01-09-2024,23/02/2024,USD 375.21,USD 75.04,USD 450.25,USD 450.25,paid,2024-03-14T00:00:00,credit_card,USD
INV-01039,CUST-0262,SUB-00332,13-Sep-2024,11-12-2024,$484.48,$0.00,$484.48,$484.48,paid,22/11/2024,credit_card,EUR
INV-00140,CUST-0359,SUB-00614,2025-01-22T00:00:00,2025/03/08,$537.26,$53.73,$590.99,$346.57,partial,03-21-2025,wire,GBP
INV-02682,CUST-0387,SUB-00187,05/12/2023 00:00,2023-05-27T00:00:00,$524.73,$52.47,$577.20,$577.20,paid,"Jul 26, 2023",wire,GBP
INV-00541,CUST-0215,SUB-00336,04-Sep-2023,11/03/2023 00:00,$243.07,$48.61,$291.68,$291.68,paid,2024-01-02,,GBP
INV-01295,CUST-0295,SUB-00119,02-Dec-2022,31-Jan-2023,USD 1156.34,USD 0.00,USD 1156.34,USD 1156.34,paid,"Apr 01, 2023",paypal,USD
